,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
日付,評価,名前,プロフィールURL,年代・性別,使い道,使う人,購入した回数,レビューのタイトル,レビューの本文
2019-10-07,4,"""購入者7884さん"" ",https://review.rakuten.co.jp/my/MzUzZTEwYjI5MzhiNjQ_/1.0.0.1/,40代 女性,"
","
","
",まだよくわかりませんが,"とりあえず、使い初めて1週間です。頭皮ニキビはできていません。頭皮臭も抑えられてるような...　

とりあえず、1本使ってみます"
2019-10-06,3,"ゲストさん"" ","
","
","
","
","
","
",痒さは軽減されたしたが、髪の毛の抜ける量は変わらず．、全部使い終わってからリピか検討します。
2019-09-25,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
",増税前にまとめ買いしました。良いかどうかまだちょっと実感してないですが、信じて使用中。
2019-09-23,5,"""あっぷー3638さん"" ",https://review.rakuten.co.jp/my/NTVmZGM4NzhlMWQ4OGYxNQ__/1.0.0.1/,50代 男性,"
","
","
",大変気に入ってます,頭髪の抜け毛が落ち着いたときに購入しました。夫も息子も気に入って使っています
2019-09-20,5,"""Nap Annさん"" ",https://review.rakuten.co.jp/my/MmU3MzYwNWM4YjllM2MxMQ__/1.0.0.1/,40代 女性,実用品・普段使い,自分用,リピート,いい感じです。,"何回もリピートしています。　

以前はスカルプＤボーテを購入していたのですが、コスパの良いこちらに替えました。　

香り・泡立ち・使い心地など、以前とあまり変わらずいい感じなのでこちらをずっと続けています。　

オーガニックシャンプーも定期購入でずっと送料無料になってくれるとうれしいです。　

毎回キャンペーンの時に送料無料で購入しています。"
2019-09-18,5,"""sukesumaさん"" ",https://review.rakuten.co.jp/my/OTQ5Y2M5MjRhZjM2NjU_/1.0.0.1/,40代 男性,実用品・普段使い,家族へ,リピート,再購入,"妻のために再購入。　

やはり違うみたいです。　

40代からはこれくらいのものか必要なようです。"
2019-09-16,4,"ゲストさん"" ","
","
","
","
","
","
",使い始めて一か月間は良いのか悪いのかわからない商品でした。洗髪後はしっとりしているのですが、次の日には髪の毛の指通りが悪くてからまる状態。コンデショナーを使ったあとにアオウトバストリートメントも必要な状態。今どき、詰め替え用がないのも不満。でも地肌にはいい感じかもしれないと一か月くらいかかって思い始めました。髪の毛がふんわりする感じなので分け目とかが気になる人はいいかも。抜け毛が少なくなったような感じもするし。もう少し使ってみます。
2019-09-08,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,早い,スーパーセール中なのに、素早い対応、ありがとうございます。2回目の購入です。2回使って、髪の感じを見たいと思います。
2019-08-31,3,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,ナチュラル,頭皮に優しそうだったので購入。頭皮にはいいと思うのですが、縮毛矯正＆カラーをしてる私には髪がキシキシしてしまってダメでした。髪にダメージを受けてない人には合うのかもしれません。
2019-08-30,5,"""ちよこ0808さん"" ",https://review.rakuten.co.jp/my/NDZlYmZhZWYwZjZmMmQxMQ__/1.0.0.1/,40代 男性,"
","
","
","
","すごくいいです。。 頭皮がさっぱりするよーな この時期は本当に　

頭皮対策 必要です"
2019-08-30,5,"ゲストさん"" ","
","
","
","
","
",リピしたいです。,"頭皮が気になり、見つけました。　

香りがよく、泡立ちもいいので、洗いやすいです。　

娘も気に入っているので、リピしたいと思います。"
2019-08-28,5,"""rin510suさん"" ",https://review.rakuten.co.jp/my/MmZiYzk1NTUwYjgzYWQxOQ__/1.0.0.1/,30代 女性,"
","
","
","
",注文してすぐ出荷連絡来て対応が早かったです。同時に眉毛美容液を購入する予定だったのに忘れてしまったので追加で注文する予定です！
2019-08-25,5,"ゲストさん"" ","
","
","
","
","
",サラサラ髪に,"渡辺直美さんのオススメ！　

インスタや口コミを見て購入したら　

もう他のシャンプーとトリートメントは使えなくなりました！娘たちもお気に入りで 皆んなで愛用しています。使えば使うほど髪質が変わってダメージが酷かった毛先までシットリ サラサラに！！！！！　

残量が少ない！と慌てて注文しても直ぐに届くので安心です。"
2019-08-25,5,"""さっちゃん85886979さん"" ",https://review.rakuten.co.jp/my/NTBjMWFkNzNjNzcyODgxOA__/1.0.0.1/,30代 女性,"
",自分用,はじめて,"
","痛みやすく細い髪質で悩んでいました。　

このシャンプーに出会ってから、ツヤが復活し手触りがすごく良くなりました！　

香りも他にはなかなかない上品な香りで大好きです！　

またリピートしたいと思います。"
2019-08-24,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,リピ決定。,"地肌のベタつきや臭いが気になっていましたが、これに変えてから全く気になりません！　

香りや泡立ちも良く、この容量でこの値段、言うことないです。　

リピ決定です。"
2019-08-21,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,するんと滑らかな髪に,"某オーガニックシャンプーからの乗り換えです。　

太い、硬い、多い、癖毛の四重苦。　

縮毛矯正でダメージもあります。　

永らくシャンプージプシーでしたが、素敵なシャンプーと出会いました。　

泡立ち、指通り共に申し分ありません。　

スカルプケアということで、軋むような洗い上がりを想像していましたが、するんと滑らかにまとまる感じです。　

トリートメントを使うとすんなりとまとまる扱いやすい髪に仕上がります。り　

香りも無難でいいと思います。"
2019-08-19,3,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
","髪が柔らかくなり、使用感は良いのですが　

私には苦手な臭いで、乾かした後も臭いでウッとなってしまうので、髪をまとめています。"
2019-08-10,5,"""小豆4353さん"" ",https://review.rakuten.co.jp/my/MzE2MDI1MzE4NDVmYWQxNw__/1.0.0.1/,40代 女性,実用品・普段使い,自分用,リピート,お気に入り,"いろいろな商品を試してはバサバサになったりかゆみが出たりとシャンプー難民になっていた頃にこちらの商品に出会いました。使ってすぐにかゆみがなくなり、地肌の匂いも気にならなくなりました！　

泡立ちもよく香りも良いので、とてもお気に入りです。"
2019-08-07,4,"""TCCOさん"" ",https://review.rakuten.co.jp/my/YTNhNWQwZDQ5NTQ5NGQxZg__/1.0.0.1/,30代 女性,"
","
","
",良かった,"頭皮トラブルに悩んでます。　

全くトラブルがなくなる、まではないけど　

悪くはならなかったです。　

リピートします♪"
2019-08-05,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,とても良い,"毎年、梅雨時期から夏にかけて頭皮トラブル発生。今年は産後抜け毛も重なって、ボロボロでした。　

スカルプDを思い出して、検索したところ、値段的に買いやすい、こちらを見つけて試しに購入しました。　

使ってみたところ、とても良い！　

初めて使用した時から、抜け毛が減りました。　

使用して2週間、フケ、かゆみが治まってきました。　

香りは優しいローズです。普段、ローズの香りが好きではないですが、こちらの香りはリラックス出来て、気に入っています。自分でもビックリです。　

泡立ちや、使用感すべてで満足です。しばらく続けてみます。"
2019-08-05,3,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
","香りは、とても良かったのですが　

わたしには髪質に合いませんでした。"
2019-07-29,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,スカルプD初めて買いました。,"ここ数年、ずっと他社のオーガニックシャンプーを使っていたのですが、何となく自分の頭皮の臭いが気になっていて、他のオーガニックシャンプーなど、いろいろ試していたところに、スカルプDにもオーガニック商品があると知り、使ってみました。　

シャンプーの泡立ちは、かなりもっちりした泡で、美容院でシャンプーしてもらっているような感覚で、自分で洗えます。　

トリートメントも、頭皮にもマッサージするようにつけられてとても良いです。　

香りは、少し懐かしい感じのする上品な香りで、ドライヤーの後にも、ほんのり香りが残って嬉しいです。　

頭皮の臭いは、全く気にならなくなりましたし、何より頭皮にも髪にも、とても良さそうなので、しばらく続けてみようと思います。　

久しぶりに、とても気に入るシャンプーとトリートメントに出会えて、すごく嬉しいです。"
2019-07-28,4,"ゲストさん"" ","
","
","
","
","
","
","加齢による髪のパサつきが解消されました。　

ツヤも出てきました。　

香りも好みです。　

シャンプーが先に無くなるので、シャンプーだけ購入したいのですが、送料がかかります。　

シャンプーとトリートメントのセットは送料無料なので、シャンプーのみでも2本以上で送料無料、、、になると良いです(その点で星4)"
2019-07-27,4,"ゲストさん"" ","
","
","
","
","
","
","香りもよいし泡立ちも良いので気に入っています。　

値段もお手頃価格ですしね。"
2019-07-27,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,"
",良いです,何本もリピートしてます！匂いも良くてサラサラになります。
2019-07-23,4,"""びわの国さん"" ",https://review.rakuten.co.jp/my/OTg1ZDA4Y2RhZmEwMjQxOA__/1.0.0.1/,60代 女性,"
","
","
","
","香りも良く、洗いあがりも気にいっています。　

何度もリピしています。"
2019-07-23,4,"""イアネノイッタさん"" ",https://review.rakuten.co.jp/my/NWU5YTEwY2E5ODZjOTA_/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,まぁまぁかな？,"良くも悪くもとゆう感じです。　

香りがきつくないので、そこは気に入りました。　

髪の毛もギシギシになりません。　

サラサラになるか？と聞かれると....　

よく分かりません(笑　

良くも悪くもお値段なりな効能かなと思いました"
2019-07-16,4,"ゲストさん"" ","
","
","
","
","
","
",使用感が良かったのでリピします。レビューにもあったようにトリートメント感は少し足らないように思います。シャンプーは泡立ちも良く洗い流したあともキシキシしないので良いです。
2019-07-11,4,"""moca32さん"" ",https://review.rakuten.co.jp/my/MGRmNTE4MWRhMjFmOTAxYQ__/1.0.0.1/,30代 女性,"
","
","
",スカルプケアのできるアイテムを探して,スカルプケアがとても気になり、評判の良いアンファーからオーガニック商品を購入しました。まだ使い始めたばかりですが、香りが良く使い心地は良いです。期待している商品です。
2019-07-10,5,"""J0605Bさん"" ",https://review.rakuten.co.jp/my/ODQxYzUxYzZlNTg3OTg_/1.0.0.1/,30代 女性,実用品・普段使い,自分用,リピート,"
","髪の毛が猫っ毛でもともとボリュームがなかったのですが、３０過ぎた頃から乾燥のせいか油分が増えてさらにボリュームが減りました。また、仕事終わりは人に会いたくないほどベタつきが気になっていました。　

そんな時にこの商品をCMで見て試しに使ってみたところ、油分も抑えられて仕事終わりでもべたつきが気にならなくなってきました。美容師さんにも根本が立ってきたねって言われます。使い始めて３ヶ月ほどですが効果を感じています。"
2019-07-08,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,愛用してます,匂いも良くて洗い上がりも手触りがいいので愛用しています。
2019-07-03,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
",このシャンプーに変えてから頭皮の匂いやシャンプー時の抜け毛が気にならなくなりました。今まで使っていたオーガニックの中ではきしみは少ないかなと思いますがトリートメント後のサラサラ感がないので−1。トリートメントだけ別のもの使ってます。
2019-06-28,5,"""はなはなたろう3698さん"" ",https://review.rakuten.co.jp/my/OWNiZjgxOWVhNGZmNGM_/1.0.0.1/,30代 女性,実用品・普段使い,家族へ,はじめて,旦那も使ってます！,香りもそこまで残らないし、４才になる息子も家族みんなで使えます。もう少し安くなるか？詰め替えを出して欲しいところです。
2019-06-27,5,"ゲストさん"" ","
","
","
","
","
","
",香りが良く、洗い上がりもサラサラだけど潤います。頭皮も痒くなりませんでした。家族からも好評でこれからこの商品にして、と言われました。
2019-06-25,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,お気に入り,"オーガニックシャンプーは、香りが残りにくいかなと思ってましたが、このシャンプーとトリートメントは、香りが良く、長く続く感じでした。泡立ちもよいので、しっかり洗った感じもあります。私の髪質はかなりドライなので、まだ乾燥がおさまる感じもまだわからないですが、シャンプーもトリートメントも、私的には、　

さっぱり、という感じよりかは、しっとり重めな感じです。オーガニックシャンプーは、パサパサするイメージだったのですが、こちらは、しっとりな感じで、私好みです、"
2019-06-03,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,良いです,30過ぎてから地肌の匂いが気になっていたのですが、このシャンプーのおかげであまり匂いが気にならなくなってきました。今までは夜シャンプーしても翌日の午後には匂いが気になるので、朝シャンプーしたり、炭酸水で洗ったり、最近は毎日二度洗いしたりしてたのですが、このシャンプーにしてからは、二度洗いしなくても大丈夫になりました。ただ、お値段が高めの割には泡がすぐへたってしまうのと、カラーの持ちが良いかはまだ分からないので星4つで。
2019-05-27,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,"
","お高いですが使って１年になります。　

在庫がなくなると購入してます。　

抜け毛が減ったような気がします。"
2019-05-20,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,到着が早い！,"びっくりするくらい到着が早かったです　

別のスカルプを使っていましたが、　

抜け毛が気になり、　

こちらの商品を購入してみました　

使い心地もよく、今のところ満足です　

問題の抜け毛は、まだよくわからないので、　

星は、一個減らしましたが、　

全体的には、とても満足しています"
2019-05-20,5,"""808m&#039;sさん"" ",https://review.rakuten.co.jp/my/ODI2MzBmNmM3Mzc1NGExNQ__/1.0.0.1/,30代 女性,"
","
","
",1回目からいい感じ,"いつもは濡れているとキシキシ…な髪ですが、コレはしっとり、つるんとする感じ　

香りも強すぎないし、いい香り"
2019-04-28,5,"""こねこぎんじさん"" ",https://review.rakuten.co.jp/my/YzNhM2E4NGQyNjUwM2IxOA__/1.0.0.1/,60代 女性,"
","
","
",お気に入り,乾燥肌ですが特に問題ありません。洗髪後は 髪がふんわりして気に入っています。シャンプーとコンディショナーは年齢と共に変えていかないといけませんが60歳の私にはこれはぴったりでした
2019-04-27,5,"""ポン太4406さん"" ",https://review.rakuten.co.jp/my/NTJkNmRjYWI4MGMxYTcxZQ__/1.0.0.1/,40代 女性,実用品・普段使い,自分用,はじめて,サラサラです,"頭皮の臭いが気になるのと  髪のダメージが 酷いので 購入しましたが シャンプーしてると いい感じ コンディショナーするとキシム感じがしますが 髪を乾かしてみると キシムのも気にならず 少し癖毛もあるのですが 市販のシャンプーよりは 癖も出にくい しっかり乾かせば 髪もサラサラで 頭皮の臭いも まったくしません！　

このお値段なら 手頃だと思います!!"
2019-04-25,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,"
",こればかり使ってます。娘に教えてもらい抜け毛が減ったように思います。
2019-04-25,4,"ゲストさん"" ","
","
","
",自分用,はじめて,早い！,"注文〜到着までがとても早くて助かりました！　

まだ一度しか使用していませんが、使い心地はとても良いです！"
2019-04-24,3,"""あかぬ。1107さん"" ",https://review.rakuten.co.jp/my/ZjNhMDMyMzBkYmU3OGUxYg__/1.0.0.1/,20代 女性,"
","
","
",めちゃくちゃオススメ！,"さすが医療薬品！　

サラサラで髪の毛全体が落ち着きました！匂いもいい！　

値段は少し高いですが、買う価値ありです！"
2019-04-23,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,使ってわかる,"びっくりするくらい髪がしっとりなめらかになる　

硬い髪でも、さわり心地がいいんです"
2019-04-17,4,"""sea&amp;sky77さん"" ",https://review.rakuten.co.jp/my/MzJjZGYxZGY1OTMzMzkxMQ__/1.0.0.1/,40代 女性,"
","
","
","
","３回目のリピです。　

最初の一本を使い終わる頃に、抜け毛が劇的に減っているのに気づきました。　

今まではシャンプー、トリートメント、乾燥中と結構抜け毛がありましたが　

今はほとんど抜けません。　

私は香があまり得意ではないので、その点でマイナス１ですが、嫌なにおいではないです。"
2019-04-16,5,"ゲストさん"" ","
","
","
",自分用,はじめて,フワフワに,猫っ毛の髪の毛がフワフワに、ボリュームが出て自分の髪の毛じゃないみたいで驚きました。香りもキツくなくて良いです。
2019-04-10,4,"""jackie12さん"" ",https://review.rakuten.co.jp/my/ZjMwNjE5N2U5M2VjMjAxYg__/1.0.0.1/,40代 女性,"
","
","
",地肌に良さそう,"オーガニックシャンプーで洗った次の日は頭皮の匂いが気にならなくなりました　

２回目も購入しました"
2019-04-09,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
",少しお安いこちらを初めて購入しました。抜け毛と乾燥が気になるのでよいといいですが。初めて購入したのでこれから使って試して見ます。
2019-04-01,3,"""ルナレン555さん"" ",https://review.rakuten.co.jp/my/Njc5NTExMGI4NTdkNDExZQ__/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,"
","抜け毛が気になりこちらの商品を初めて購入しました。１ヶ月くらいたちますが抜け毛はあまり減りません　

トリートメントの香りだけはとてもいい感じですが　

リピは悩みます"
2019-04-01,2,"""まぁり211さん"" ",https://review.rakuten.co.jp/my/ZTcyMGNlYmEwMzNjOTExMA__/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,髪がキシキシする…,"指通り、満足できませんでした。　

リピートないです。"
2019-03-29,1,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
","レビューを見て評価が良かったので購入しましたが、わたしには全く効果なし！　

なしどころか普通の市販シャンプーよりも頭皮のニオイが気になり半分程残っていますが捨てる予定です！！！　

期待していただけに本当残念。　

リピートは間違いなくありません。"
2019-03-27,4,"""天使2121さん"" ",https://review.rakuten.co.jp/my/YTI2MjQ5OTQ3ODhmNzYxMQ__/1.0.0.1/,40代 女性,実用品・普段使い,自分用,はじめて,救世主,50歳前になり少し髪のボリュームがなくなったなァって思い購入しました。逆に多く感じるようになりました。
2019-03-22,4,"""うーたろー0212さん"" ",https://review.rakuten.co.jp/my/ZmU1OWJhMmIyNWMyNGE_/1.0.0.1/,50代 女性,"
",自分用,はじめて,トリートメントは良くない,"シャンプーは洗いあがりがしっとり、サラサラですが、トリートメントをしたらパサパサになるのは何故でしょうか？　

次回からはシャンプーだけ購入します。"
2019-03-15,5,"""キサキマリーさん"" ",https://review.rakuten.co.jp/my/ZTRkNmEyMTBhOWEyOTAxZQ__/1.0.0.1/,30代 女性,"
","
","
","
",一度使っただけで指どおりが違いました。香りは予想していたよりも優しくて甘い感じです。自分の髪に合うシャンプーを探していろいろ使ってきましたが、これから楽しみです。
2019-03-14,1,"""りり0721さん"" ",https://review.rakuten.co.jp/my/N2U3ZThmZTIwNjZmOWY_/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,最悪,"頭皮にはいいのかもしれないけど、髪がパサパサになって髪が切れまくります。　

高い買い物をしたのにこれ、、残念です。リピはありません！"
2019-03-14,5,"ゲストさん"" ","
","
","
","
","
",コスパは…,シャンプーをこちらにしてから痒みがなくなりましたが、髪の毛がロングなのでコスパはあまり良くないので続けるか考え中です。
2019-03-12,2,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,髪がゴワゴワに,"頭皮環境改善、抜毛防止にとこのシャンプーコンディショナー使ってみましたが、髪の毛のまとまりがなくかなりゴワゴワになりました。。　

猫っ毛なのでうねりが出ないシャンプーが良かったのですが…まだ１週間程しか使っていないのでよく分かりませんが頭皮にはいいのかもしれないのですがこれだけ髪がゴワゴワになるのならリピ無しです。　

あと香りが好きではなかったのもマイナス。　

頭皮にも髪の毛にもいい改良版が出るのを期待します。"
2019-03-11,4,"ゲストさん"" ","
","
","
","
","
","
",母が、前に試供品をもらって試したら、とても泡立ちも香りも良かったと言っていたので購入しました。
2019-03-10,5,"""ヌマオ0464さん"" ",https://review.rakuten.co.jp/my/OTgwMTM4OTA0ZmVlMmU_/1.0.0.1/,30代 男性,実用品・普段使い,女性（彼女、妻）へ,はじめて,"
",抜け毛が減ったと妻が喜んでます。先程、リピート購入しました。
2019-03-09,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,まとまり感が出ました。,"シャンプーは泡立ちが良くて、トリートメントは地肌からマッサージしながら使用出来るので良い感じです。　

香りも優しい香りでした。　

洗い上がりは若干櫛通りが、毛先のみ引っかかるのが気になりましたが、翌日は毛先の絡みは全く無くてまとまり感が出てました。　

しばらく様子を見てみたいと思います。　

良ければリピですね。"
2019-03-03,3,"""Mimimi1023さん"" ",https://review.rakuten.co.jp/my/NDY0MzFiMWM1YWQyOTAxMw__/1.0.0.1/,30代 女性,"
","
","
","
",ドラッグストアの800円くらいのシャンプーを使ったら頭皮にニキビがたくさんできて、嫌になりこちらを購入。いい香りですが、リピするかわわからないかなー
2019-03-01,5,"""うさこちゃん1963さん"" ",https://review.rakuten.co.jp/my/NjkzMTMzYWJjY2MwNDgxMw__/1.0.0.1/,50代 女性,実用品・普段使い,自分用,はじめて,"
",まだ、シャンプーしか使用していませんが、匂い・きしまない・泡立ちも良いです。頭のかゆみも今の所、改善されているように思います。
2019-02-22,4,"""パクチー苦手さん"" ",https://review.rakuten.co.jp/my/Y2ExYzcwMjQ0MjZj/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,"
",抜け毛と頭皮臭が気になり購入。使いはじめてから抜け毛も減り、頭皮臭も気にならなくなり気に入っています。
2019-02-17,1,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,化学的な匂いに衝撃的に不快です,"この製品の臭いはオーガニックとは思えません。オーガニックの言葉を、信じて購入しましたが、化学的に薬臭いし、ファ◯◯ーズの強化タイプの消臭剤のようでもあり、まとわりつくようにしつこく臭う柔軟剤のようでもあり、まずめまい、そしてクシャミ…鼻水が止まりません。　

自然界にはない化学的な香り好きな方の為の製品と思われます。　

この製品は化学薬品系統に過敏の方はこれは辛いかもしれません。　

スカルプの効果を期待するのであれば、ある意味覚悟が必要かもしれません。　

でも、合う人には素晴らしい製品なのだと思います。　

私はアレルギー体質ですので、続けられるかは微妙です。"
2019-02-16,5,"""saori saoriさん"" ",https://review.rakuten.co.jp/my/ZTQyMzNmYzFiYzMyODAxNw__/1.0.0.1/,30代 女性,"
",自分用,"
","
","もともと使っているため使用感は問題なし。　

いつもはドラッグストアで購入していました。　

迅速な対応ありがとうございました！"
2019-02-11,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
","病気治療で毛が生え変わったのでこれからは根元からしっかりケアしたいと思い購入しました。　

値段も買いやすく続けてみたいと思っています。"
2019-02-07,5,"""とあくんのオバァちゃんさん"" ",https://review.rakuten.co.jp/my/MjQ3ZTliNzZhNjc4MzIxOQ__/1.0.0.1/,50代 女性,実用品・普段使い,自分用,リピート,50を過ぎて,"頭皮に元気が無くなり、抜け毛がきになりはじめてたので使い始めました　

2回目の購入です、これから長いお付き合いになりそうです"
2019-02-06,4,"""はっちぃー88さん"" ",https://review.rakuten.co.jp/my/MTBlNDVkYmI1NTgyMjE_/1.0.0.1/,30代 女性,実用品・普段使い,家族へ,はじめて,プレゼント,誕生日に母に贈りました。とても髪の毛にあっていたみたいです。喜んでもらって良かったです。
2019-02-06,2,"""ジャスパー０９１１さん"" ",https://review.rakuten.co.jp/my/YTA5YjA5YzZiMjFhNGQxNA__/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,脂性頭皮,"頭皮の匂いが気になっていて、こちらを購入しました。洗いあがりや翌日の毛先は、いい香りです！　

頭皮は、いつも気になってた地肌の匂いではなく、脂の匂いに変わり、ベタつきがすごいです。"
2019-01-31,5,"""こた1968さん"" ",https://review.rakuten.co.jp/my/ZjMyNzRjYTdmZmNmNzQxZQ__/1.0.0.1/,"</span>
                            <span>購入者",実用品・普段使い,自分用,はじめて,匂いも悪くないので,今使っているのがなくなったので買い替えに購入しました。自分にはあってるのか髪の毛の調子も良いいです。
2019-01-28,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,"
",お得な価格で購入できました。ありがとうございます
2019-01-27,5,"""ピィちゃーんさん"" ",https://review.rakuten.co.jp/my/YTM3MTJkMDdiZWI2MjIxYw__/1.0.0.1/,30代 女性,実用品・普段使い,自分用,はじめて,10パーセント引きで買えて満足,"定価の10%安く、送料込みで購入できてよかったです！　

髪の毛の絡まりもなく、リピート決定です！"
2019-01-13,5,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
",今日無事届きました。我慢出来ずに昼にシャンプー(笑)私重度の猫っ毛。今迄某会社のノンシリコンシャンプー使ってましたが抜け毛、絡まり半端じゃなかったです。こちらの商品使って一度目、ノンシリコンだと洗いは軋む感じはしょうがない。ですが、髪を乾かしてる途中から既にサラサラ。指を通してもからまらない！今迄指なんて通らなくてヘアオイルで誤魔化してました…自分強い香りが好きじゃなくて髪が長いので(腰近く迄あります)キツイ匂いだと頭痛くなる感じでしたがこのシャンプーは仄かな香りなので全く問題なかったです。
2019-01-09,5,"""88235さん"" ",https://review.rakuten.co.jp/my/YjNkOTY5OTNlM2RhNTc_/1.0.0.1/,50代 男性,実用品・普段使い,女性（彼女、妻）へ,はじめて,すごく良いです！,"50代後半女性の感想です。　

初めての購入ですが、すごく良いです&amp;#10071;"
2019-01-08,4,"""pink chanさん"" ",https://review.rakuten.co.jp/my/ZWVhMTViYmIzMWNkMmYxNQ__/1.0.0.1/,50代 女性,実用品・普段使い,自分用,はじめて,いい感じ,"ノンシリコンでオーガニック、ごわつきそうで少し不安もありましたが最初こそ、少し髪を乾かした後にパサッとしましたが使う程に落ち着き、指通りもよくサラサラに。　

香りもかなり好きな香りです。　

頭皮の臭いも気になりませんし、シャンプーするのが好きになりました。"
2019-01-06,4,"ゲストさん"" ","
","
","
",自分用,"
",泡立ちがいい,初めての購入です。泡立ちがすごく良いです。匂いも良い香りがずっと持続します。仕上がりも艶感があるので個人的にはお気に入りです。
2018-12-28,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,"
",お得な価格で購入できました。ありがとうございます
2018-12-27,3,"ゲストさん"" ","
","
","
","
","
",髪の毛が,髪の毛がバサバサで切れ毛、抜け毛がひどくて絡まる。スカルプなのに。。。タオルドライ後流さないトリートメントしてもキシキシ
2018-12-23,5,"""すみれっこさん"" ",https://review.rakuten.co.jp/my/MTg1MmViZWNjZDFi/1.0.0.1/,60代 女性,実用品・普段使い,家族へ,はじめて,さっぱりした香りが好きです。,最初、自分用にアンファのサイトで購入しましたが、楽天市場内にもあることを知り、こちらで購入しました。以前まではシャンプー後も、頭皮においがしていたのですが、このシャンプーに変えてから、頭皮においがしなくなりました。ほんのり、洋ナシか青りんごっぽい香りで、男女どちらにも使えそうなので、皮脂においのする夫と息子のために購入しました。オーガニックなのに、泡立ちが良いです。トリートメントも濃厚でクリームのようで、洗い上りがしっとりです。洗髪後、排水溝にたまる抜け毛が減りました。後は白髪が改善されればいうことなしですが・・・
2018-12-22,5,"""のほほんほん0322さん"" ",https://review.rakuten.co.jp/my/ZjEwNDg3Mzc5YmU3Mjc_/1.0.0.1/,50代 女性,実用品・普段使い,自分用,リピート,リピーター,毎回これを使っています。泡も細かくて気持ちいいし、匂いも好きです。また、リピートします。
2018-12-22,4,"""こゆき1220さん"" ",https://review.rakuten.co.jp/my/MWNlYjBiMzA5Y2VjYWE_/1.0.0.1/,40代 女性,実用品・普段使い,自分用,リピート,良いです,"リピート購入です。　

私には、合ってると思います。　

抜け毛減りました。"
2018-12-14,3,"ゲストさん"" ","
","
",実用品・普段使い,自分用,はじめて,"
",今までコタを使っていましたが、頭皮に良いものをと思い購入しました。気にしていた頭皮の匂いは軽減したと思いますが、髪がキシキシします。乾かした後も毛先がゴワゴワして、冬ということもあり、静電気がすごいです。私の髪には合わなかったみたいです。
2018-12-13,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,"
",お得な価格で購入できました。ありがとうございます
2018-12-11,5,"""nko5o9さん"" ",https://review.rakuten.co.jp/my/ODU3MGI3OWNjMDZlM2ExMg__/1.0.0.1/,20代 女性,実用品・普段使い,自分用,はじめて,"
","まだ使い始めたばかりなので効果は分かりませんが、使用感は満足です。　

泡立ちもよく、匂いも個人的には好きな香りです。"
2018-12-10,5,"""andyrus1981さん"" ",https://review.rakuten.co.jp/my/MzgyYzg4ODQyOGQ1MjUxYw__/1.0.0.1/,30代 女性,実用品・普段使い,自分用,リピート,"
","とても気に入ってます。　

こちらのメーカーの違う商品を使ってましたが、値段もお手頃なのでこちらに変更！"
2018-12-08,4,"ゲストさん"" ","
","
",実用品・普段使い,自分用,リピート,よさそうではある,使い始めです。数日は髪の毛が抜けるが格段に減りましたが、少しずつぬけだしました。が、以前よりはましな気もいます。やっぱり高い方がきくのかな・・・とも思います。
